"No.","Time","Source","Destination","Protocol","Length","Info"
"86","32.473385471","172.16.60.1","224.0.0.251","MDNS","160","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question"
"87","32.768004235","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=41/10496, ttl=64 (reply in 88)"
"88","32.768145664","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=41/10496, ttl=64 (request in 87)"
"89","32.899974185","Kye_25:40:66","3Com_a1:35:69","ARP","42","Who has 172.16.60.254? Tell 172.16.60.1"
"90","32.900089284","3Com_a1:35:69","Kye_25:40:66","ARP","60","172.16.60.254 is at 00:01:02:a1:35:69"
"91","33.103647140","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"92","33.792011367","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=42/10752, ttl=64 (reply in 93)"
"93","33.792177799","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=42/10752, ttl=64 (request in 92)"
"94","34.820026709","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=43/11008, ttl=64 (reply in 95)"
"95","34.820189509","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=43/11008, ttl=64 (request in 94)"
"96","35.095762285","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"97","35.840011049","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=44/11264, ttl=64 (reply in 98)"
"98","35.840154923","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=44/11264, ttl=64 (request in 97)"
"99","36.864013168","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=45/11520, ttl=64 (reply in 100)"
"100","36.864159626","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=45/11520, ttl=64 (request in 99)"
"101","37.097960401","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"102","37.888011242","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=46/11776, ttl=64 (reply in 103)"
"103","37.888153509","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=46/11776, ttl=64 (request in 102)"
"104","38.816451454","3Com_a1:35:69","Kye_25:40:66","ARP","60","Who has 172.16.60.1? Tell 172.16.60.254"
"105","38.816470939","Kye_25:40:66","3Com_a1:35:69","ARP","42","172.16.60.1 is at 00:c0:df:25:40:66"
"106","38.912002477","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=47/12032, ttl=64 (reply in 107)"
"107","38.912165068","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=47/12032, ttl=64 (request in 106)"
"108","39.100090931","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"109","39.936015437","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=48/12288, ttl=64 (reply in 110)"
"110","39.936179844","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=48/12288, ttl=64 (request in 109)"
"111","40.960010105","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=49/12544, ttl=64 (reply in 112)"
"112","40.960155026","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=49/12544, ttl=64 (request in 111)"
"113","41.102208491","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"114","41.984009667","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=50/12800, ttl=64 (reply in 115)"
"115","41.984162061","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=50/12800, ttl=64 (request in 114)"
"116","43.008009303","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=51/13056, ttl=64 (reply in 117)"
"117","43.008152758","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=51/13056, ttl=64 (request in 116)"
"118","43.104329353","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"119","44.031988133","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=52/13312, ttl=64 (reply in 120)"
"120","44.032151632","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=52/13312, ttl=64 (request in 119)"
"121","45.056009781","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=53/13568, ttl=64 (reply in 122)"
"122","45.056158334","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=53/13568, ttl=64 (request in 121)"
"123","45.106481456","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"124","46.080012157","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=54/13824, ttl=64 (reply in 125)"
"125","46.080154494","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=54/13824, ttl=64 (request in 124)"
"126","47.104001549","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=55/14080, ttl=64 (reply in 127)"
"127","47.104147937","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=55/14080, ttl=64 (request in 126)"
"128","47.108495502","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"129","48.127992063","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=56/14336, ttl=64 (reply in 130)"
"130","48.128115473","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=56/14336, ttl=64 (request in 129)"
"131","49.110799829","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"132","49.152011217","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=57/14592, ttl=64 (reply in 133)"
"133","49.152167872","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=57/14592, ttl=64 (request in 132)"
"134","50.176002440","172.16.60.1","172.16.61.253","ICMP","98","Echo (ping) request  id=0x0d85, seq=58/14848, ttl=64 (reply in 135)"
"135","50.176141006","172.16.61.253","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0d85, seq=58/14848, ttl=64 (request in 134)"
