"No.","Time","Source","Destination","Protocol","Length","Info"
"71","7.222929988","10.227.20.3","10.227.20.34","DNS","127","Standard query response 0x22ac PTR 142.200.250.142.in-addr.arpa PTR mad41s14-in-f14.1e100.net"
"72","7.444055704","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"73","7.455984269","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"74","7.455987552","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"75","7.455989228","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"76","7.455990974","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"77","7.455992650","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"78","7.773637675","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"79","7.858354623","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"80","7.858368801","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"81","7.858370547","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"82","7.858372502","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"83","7.858374178","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"84","8.200005959","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=2/512, ttl=64 (reply in 85)"
"85","8.217299214","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=2/512, ttl=112 (request in 84)"
"86","8.466281622","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"87","8.882275391","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"88","8.882289499","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"89","8.882291385","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"90","8.882293061","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"91","8.882294947","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"92","8.981508753","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"93","9.201382135","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=3/768, ttl=64 (reply in 94)"
"94","9.218281901","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=3/768, ttl=112 (request in 93)"
"95","9.490227673","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"96","9.608697708","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"97","9.608701899","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"98","9.608703645","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"99","9.608705321","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"100","9.608707207","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"101","9.772927130","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"102","9.983966988","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"103","10.203352525","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=4/1024, ttl=64 (reply in 104)"
"104","10.220286025","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=4/1024, ttl=112 (request in 103)"
"105","10.623981835","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"106","10.623995664","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"107","10.623997550","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"108","10.623999296","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"109","10.624001042","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"110","10.855081243","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"111","10.855096259","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"112","10.855098145","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"113","10.855099961","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"114","10.855101637","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"115","11.007963533","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"116","11.081966186","10.227.20.254","255.255.255.255","MNDP","164","5678  >  5678 Len=122"
"117","11.204364405","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=5/1280, ttl=64 (reply in 118)"
"118","11.221288546","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=5/1280, ttl=112 (request in 117)"
"119","11.647978869","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"120","11.647991860","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"121","11.647993396","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"122","11.647995422","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"123","11.647997098","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"124","11.772874562","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"125","11.858104427","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"126","11.858117488","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"127","11.858119094","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"128","11.858120561","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"129","11.858122028","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"130","12.000114790","Routerbo_20:25:c8","Broadcast","ARP","60","Who has 10.227.20.189? Tell 10.227.20.254"
"131","12.206359796","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=6/1536, ttl=64 (reply in 132)"
"132","12.223273740","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=6/1536, ttl=112 (request in 131)"
"133","12.448893638","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"134","12.882037485","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"135","12.882052711","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"136","12.882054247","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"137","12.882055714","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"138","12.882057181","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"139","13.208357143","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=7/1792, ttl=64 (reply in 140)"
"140","13.225272833","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=7/1792, ttl=112 (request in 139)"
"141","13.458002628","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"142","13.773295588","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"143","13.811319922","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"144","13.811333332","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"145","13.811334869","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"146","13.811336405","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"147","13.811337802","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"148","13.986165790","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"149","14.210356444","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=8/2048, ttl=64 (reply in 150)"
"150","14.227278560","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=8/2048, ttl=112 (request in 149)"
"151","14.481975844","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"152","14.657193828","d4:77:98:37:79:0a","d4:77:98:37:79:0a","LOOP","60","Reply"
"153","14.815959873","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"154","14.815973422","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"155","14.815975029","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"156","14.815976495","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"157","14.815978102","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"158","14.857157959","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"159","14.857171928","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"160","14.857173744","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"161","14.857175629","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"162","14.857177306","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"163","15.007961896","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"164","15.212356303","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=9/2304, ttl=64 (reply in 165)"
"165","15.229278070","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=9/2304, ttl=112 (request in 164)"
"166","15.773535512","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"167","15.839957183","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"168","15.839971570","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"169","15.839973386","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"170","15.839975412","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"171","15.839977088","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"172","15.857748201","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"173","15.857762798","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"174","15.857764823","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"175","15.857766499","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"176","15.857768175","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"177","16.031948660","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"178","16.214352321","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=10/2560, ttl=64 (reply in 179)"
"179","16.231261306","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=10/2560, ttl=112 (request in 178)"
"180","16.881802920","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"181","16.881816399","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"182","16.881818145","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"183","16.881820031","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"184","16.881821638","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"185","17.216343867","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=11/2816, ttl=64 (reply in 186)"
"186","17.233284421","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=11/2816, ttl=112 (request in 185)"
"187","17.453900849","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"188","17.771923786","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"189","18.013884783","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"190","18.013934022","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"191","18.013936676","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"192","18.013938562","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"193","18.013940308","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"194","18.217364053","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=12/3072, ttl=64 (reply in 195)"
"195","18.234290708","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=12/3072, ttl=112 (request in 194)"
"196","18.481696714","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"197","18.859229984","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"198","18.859244372","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"199","18.859246467","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"200","18.859248073","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"201","18.859249889","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"202","18.991294451","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"203","19.039940539","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"204","19.039944381","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"205","19.039946336","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"206","19.039948012","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"207","19.039949758","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"208","19.218369152","10.227.20.34","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0c2d, seq=13/3328, ttl=64 (reply in 209)"
"209","19.236252291","142.250.200.142","10.227.20.34","ICMP","98","Echo (ping) reply    id=0x0c2d, seq=13/3328, ttl=112 (request in 208)"
"210","19.505630605","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"211","19.772360797","d4:77:98:37:79:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x800a"
"212","19.889631368","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"213","19.889644149","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"214","19.889646104","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"215","19.889647781","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"216","19.889649457","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"217","19.999936194","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"218","20.063937846","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
